3434,isaso,"grass mattress"
4636,isatura,warthog
5387,isayo,"muddy hole"
3440,isazi,"fly (insect)"
3453,isekurume,"male goat"
3456,isena,shape
3459,isenga,cave
3464,isengesho,prayer
3468,isepfu,hiccups
4342,isereri,dizziness
3470,iseri,"bunch of bananas"
4747,iseru,measles
3473,iseseme,nausea
3474,isesengura,analysis
3476,isezerano,promise
3481,ishaka,"Kaffir corn"
5588,ishakiro,reference
3486,ishami,branch
3489,ishati,shirt
3490,ishavu,sadness
3491,ishaza,pea
3495,ishema,pride
5433,ishimwe,thanks
4805,ishingo,neck
4424,ishingwa,establishment
3525,ishoka,axe
4614,ishozi,nausea
4434,ishuheri,breeze
3529,ishuheri,"storm of wind"
3530,ishuka,"bed sheet"
3538,ishuri,school
3543,ishusho,picture
4538,ishya,happiness
3551,ishyaka,zeal
3552,ishyaka,"political party"
3553,ishyamba,forest
3554,ishyanga,"foreign nation"
3556,ishyano,accident
3555,ishyano,"bad luck"
3558,ishyari,jealousy
3561,ishyengo,joke
3570,ishyirahamwe,association
3575,ishyo,"herd of cows"
4943,ishyushyu,eagerness
3585,isiha,mole
3591,isinagogi,synagogue
3602,isitimu,torch
3613,isogisi,sock
3617,isoko,market
3618,isoko,"spring of water"
4700,isokoreke,underwear
3621,isomo,lesson
4843,isonga,top
3623,isoni,shyness
5197,isosi,sauce
3637,isubiramo,revision
3639,isubyu,knot
3640,isuka,hoe
3641,isukari,sugar
3643,isuku,cleanliness
4648,isumo,waterfall
3647,isunika,pressure
3648,isupu,soup
3650,isuri,erosion
3660,itabaza,lamp
3663,itabi,tobacco
3666,itafari,brick
3668,itagisi,taxi
3673,itako,thigh
3675,itama,cheek
3687,itandukaniro,difference
3690,itangazo,announcement
3692,itangiriro,beginning
3698,itangwa,allocation
3700,itanura,furnace
3701,itapi,carpet
3702,itara,light
3714,itariki,date
5647,iteganyagihe,"weather forecast"
3728,itegeko,law
3734,itegura,"roof tile"
3739,iteka,always
3748,itembura,stamp
3749,iteme,"small log bridge"
5308,iterambere,progress
3753,iteraniro,meeting
5758,iterasi,terrace
5294,itike,ticket
3769,itiku,rumour
3784,itondagura,conjugation
4907,itongo,"abandoned place"
4812,itoni,tonne
3791,itora,vote
3795,itoroshi,torch
3797,itoto,youthfulness
4348,itsembabwoko,genocide
3807,itsinda,group
3817,itumanaho,communication
3825,itunda,"passion fruit"
3828,itungo,livestock
3839,ituro,offering
3851,ituze,calm
4467,ityazo,sharpener
3902,ivubi,wasp
3911,ivuka,birth
3912,ivuko,birthplace
5087,ivumbi,dust
3002,ivunja,jigger
3924,ivunura,translation
3927,ivuriro,hospital
3931,ivutu,intemperance
1508,iwabo,"their place"
1506,iwacu,"our place"
1503,iwanjye,"my place"
1507,iwanyu,"your place"
1504,iwawe,"your place"
2123,iyacapwe,printout
3015,iyandikagihe,timestamp
3941,iyatu,tone
4842,iyicarubozo,torture
2633,iyigana,simulation
3961,izaburi,psalm
3977,iziko,fireplace
3983,izina,name
3984,"izina bwite","proper noun"
3987,izingiro,navel
3989,izirikana,meditation
3995,izuba,sun
3996,izuka,resurrection
4000,izuru,nose
5574,jakaranda,"jacaranda (tree)"
2698,jenoside,genocide
2708,jokeri,joker
2732,kagoma,"Royal eagle"
2733,kajugujugu,helicopter
2739,Kamena,June
2740,kamera,camera
2741,kamere,nature
2742,kaminuza,university
2744,kanaka,so-and-so
2745,Kanama,August
5152,kanseri,cancer
2765,karavate,tie
2767,karindari,calendar
2775,kasho,jail
2776,katedarali,cathedral
2778,kavukire,native
2801,keremu,cream
5391,kibonumwe,"shooting star"
2183,kidakuka,"can't be changed"
2721,kijyambere,"modern thing"
4591,kiriziya,church
3347,kirogoya,interrupter
2849,komfitire,jam
2844,komiseri,commissioner
2845,komisiyo,commission
4366,komite,committee
2847,kompanyi,company
2859,konti,account
2860,koperative,cooperative
2863,korali,choir
5531,kudeta,"coup d'état"
2940,lisiti,list
2948,Madamu,Madam
2346,maganabiri,"two hundred"
2347,maganacyenda,"nine hundred"
2348,magananani,"eight hundred"
2349,maganane,"four hundred"
2350,maganarindwi,"seven hundred"
2352,maganatanu,"five hundred"
2353,maganatatu,"three hundred"
5682,makaroni,pasta
2949,makoro,macro
2950,malariya,malaria
5484,manda,mandate
2955,marakuja,"passion fruit"
2957,marere,"ring finger"
2967,mayibobo,"street child"
2968,mayili,mile
2981,metero,metre
4456,milimetero,millimetre
2983,milisegonda,millisecond
2984,minisiteri,ministry
5242,miriyoni,"million (1"
3356,"mirongo ine",forty
2987,misiyo,mission
5313,mitarayeze,"machine gun"
5110,mizuzu,"fried plantains"
3166,mpagarike,portrait
2994,mucagaguzi,parser
2995,mucuranga,"audio player"
2996,mudasobwa,computer
2403,mugenzi,companion
5079,mugiga,meningitis
3502,mushiki,"sister of a male"
3645,musumbazose,"middle finger"
3001,Mutarama,January
2261,mwene,"son of"
5114,negatifu,negative
3025,njyesi,subscript
3028,Noheli,Christmas
3752,ntera,adjective
5091,nyababyeyi,uterus
3055,Nyakanga,July
5067,nyakubahwa,excellency
4965,nyamuca,"Nairobi fly"
3075,nyamweru,albino
3076,nyamwinshi,majority
3104,nyiri,"owner of"
3138,Nzeri,September
5187,orudinateri,computer
5169,pansiyo,pension
5323,parasetamoro,paracetamol
3187,parfum,perfume
3188,pariki,park
3189,paruwasi,parish
3191,Pasika,Easter
3192,pasiporo,passport
3197,penaliti,penalty
5570,perefegitura,prefecture
3201,perezida,president
4433,perezidansi,presidency
3205,petroli,paraffin
3198,peyizana,settlement
3237,politiki,politics
3242,porojegiteri,projector
3265,radiyo,radio
3284,raporo,report
5167,ratitude,latitude
5508,referendumu,referendum
3311,repubulika,republic
3316,resitora,restaurant
4347,revorisiyo,revolution
3345,robine,tap
5325,roketi,rocket
5168,ronjitide,longitude
1990,rubanda,crowd
3367,rugongo,clitoris
3371,runaka,so-and-so
4462,ruseke,tibia
3378,ruswa,corruption
3381,rwagakoco,"mouse trap"
5075,sakabaka,"Black Kite"
5575,sakirirego,sacrilege
4622,samusure,"crowned eagle"
4455,santimetero,centimetre
5115,seritifika,certificate
3471,serivisi,service
4389,serwakira,tornado
3487,shampiyona,championship
5592,shehe,sheik
3498,sheri,dear
3523,shobuja,master
3595,sinya,sign
3598,sisitemu,system
3636,sitade,stadium
5189,sitaje,course
5037,sitasiyo,station
3603,siyansi,science
5116,sositomati,"tomato sauce"
3630,sosiyete,society
5113,subusititi,substitute
5683,tangawizi,ginger
3743,tekinisiye,technician
3745,terefone,telephone
3758,tereriyo,"careless person"
3747,tereviziyo,television
5569,teritwari,territory
5117,tifoyide,typhoid
5282,toropike,tropic
5297,tungurusumu,garlic
3863,twiga,giraffe
5179,"u Buhinde","India (country)"
1975,ububabare,pain
2012,ububasha,ability
2046,ububiko,storage
2106,ububyibuhe,thickness
2146,ubucukuzi,mining
2165,ubucuruzi,business
4774,ubucuzi,metalwork
2215,ubudeshyi,laziness
2232,ubudodo,thread
2298,ubufatanye,partnership
2336,ubugabo,ability
4435,ubugambanyi,betrayal
2381,ubugari,width
2397,ubugenere,plan
4838,ubugenge,physics
5491,ubugenzuzi,investigation
5159,ubugimbi,"male puberty"
2423,ubugingo,soul
2443,ubugome,rebellion
2447,ubugondo,"mixture of white"
5158,ubugore,womanhood
2455,ubugoro,"chewing tobacco"
2459,ubugorozi,correction
5208,ubuguzi,shopping
2484,ubugwanabi,"bad behaviour"
2485,ubugwaneza,"good behaviour"
2490,ubuhagarike,height
4938,ubuhakanyi,denial
2502,ubuhamya,testimony
2510,ubuhanga,skill
4757,ubuhehere,humidity
2537,ubuhemu,dishonesty
2552,ubuheri,itch
2554,ubuheta,"second child"
2568,ubuhinzi,agriculture
2606,ubuhungiro,exile
4899,ubujajwa,gossiping
4382,ubujana,wrist
2702,ubujiji,ignorance
2704,ubujijuke,knowledge
2714,ubujura,theft
4712,ubujyakuzimu,depth
4986,ubujyanama,counselling
4714,ubujyejuru,height
4892,ubukana,severity
2783,ubukebe,property
2791,ubukene,poverty
3874,ubuki,honey
2821,ubukire,wealth
2823,ubukirigitwa,tickles
2838,ubukoloni,colonization
2855,ubukonje,coldness
5144,ubukorikori,"craft making"
2891,Ubukristo,Christianity
2908,ubukungu,riches
2928,ubukwe,wedding
2933,ubukwerere,"middle age"
5061,ubumara,venom
2972,ubumene,crack
2976,ubumenyi,knowledge
3004,ubumwe,unity
3009,ubunani,"new year"
3016,ubunebwe,laziness
3037,ubuntu,grace
3097,ubunyereri,slipperiness
3210,ubupfu,folly
3219,ubupfura,respect
4666,ubura,"biological child"
3270,uburakari,anger
3278,uburanga,"facial beauty"
3279,uburangazi,negligence
5765,uburaya,prostitution
3297,uburebure,height
3301,uburemere,weight
5081,uburere,education
5622,uburezi,education
3322,uburiganya,deceit
5134,uburinganire,equality
3332,uburingiti,cover
3336,uburiri,bed
3343,uburo,millet
3348,uburohame,shipwreck
3349,uburondogozi,"talking too much"
3352,uburongo,clay
3363,uburoso,brush
3366,uburozi,poison
3377,ubururu,blue
3386,uburyarya,hypocrisy
3389,uburyo,way
4932,ubusa,nakedness
3390,ubusa,zero
3393,ubusabane,fellowship
3412,ubusambanyi,adultery
3427,ubusanzure,generally
3438,ubusaza,"old age"
3482,ubushaka,desire
3484,ubushake,will
3517,ubushishi,"small food ants"
5410,ubushishozi,foresight
3520,ubushize,"last time"
3522,ubushobozi,power
5224,ubushomeri,unemployment
4939,ubushongore,haughtiness
3547,ubushuti,friendship
3560,ubushye,burn
3576,ubushyo,"herd of animals"
3578,ubushyuhe,heat
3601,ubusitani,garden
5040,ubusizi,poetry
3605,ubuso,surface
3624,ubusore,"youth (age)"
5119,ubusugire,sovereignty
3662,ubutabera,justice
4837,ubutabire,chemistry
3669,ubutaha,future
3671,ubutaka,ground
3679,ubutambike,width
3683,ubutamenya,ignorance
3713,ubutariganya,sincerity
4427,ubutasi,espionage
3719,ubutayu,desert
3721,ubute,laziness
3729,ubutegetsi,government
3740,ubutekane,stability
5636,ubutinde,"vowel length"
3774,ubutindi,destitution
4891,ubutita,"intense cold"
3777,ubutitsa,continually
3788,ubutoni,favour
3821,ubutumire,invitation
3824,ubutumwa,message
3833,ubutunzi,possessions
3843,ubuturo,dwelling
3855,ubutware,authority
3858,ubutwari,heroism
3894,ubuvandimwe,relationship
5723,ubuvugizi,advocacy
5019,ubuvumbuzi,discovery
4484,ubuvumo,cave
3922,ubuvunnyi,assistance
3932,ubuvuzi,healing
3938,Ubuyahudi,Judaism
5285,Ubuyisilamu,Islam
3951,ubuyobozi,sovereignty
3978,ubuzima,health
5729,ubuzobere,expertise
1894,ubwaguke,width
1906,ubwambere,"time before"
1913,ubwami,kingdom
1920,ubwana,childhood
5160,ubwangavu,"female puberty"
1939,ubwanwa,beard
1944,ubwanyuma,"time after"
1967,ubwato,boat
1969,ubwatsi,grass
5333,ubwenegihugu,citizenship
2265,ubwenge,wisdom
2621,ubwibone,pride
4350,ubwicanyi,killing
2636,ubwigenge,independence
5652,ubwiherero,privacy
2660,ubwinshi,quantity
2664,ubwira,haste
2666,ubwirakabiri,eclipse
2667,ubwirasi,boasting
2672,ubwiru,mystery
2675,ubwishingizi,insurance
4988,ubwitonzi,caution
5732,ubwiyoroshye,humility
2684,ubwiyubahe,dignity
5340,ubwiyunge,reconciliation
2685,ubwiza,beauty
3140,ubwoba,fear
3146,ubwohereza,sender
3148,ubwoko,sort
3154,ubwonko,brain
3156,ubworozi,"animal husbandry"
3160,ubwoya,fur
5118,ubwubatsi,construction
3869,ubwugamo,shelter
3890,ubwuzu,"great joy"
4473,udukubo,parenthesis
3608,udusobanuro,annotation
4819,udusodeko,"square brackets"
2154,ugucunga,administration
4979,ugucura,forging
2819,ugukiranuka,righteousness
5432,ugushima,thanks
3568,Ugushyingo,November
3686,ugutandukana,divorce
3862,ugutwi,ear
2061,ukuboko,arm
5003,ukuboneka,availability
2072,Ukuboza,December
2412,ukugerwaho,accessibility
2475,ukuguru,leg
3038,ukuntu,how
3318,ukuri,truth
3325,ukurimbuka,perdition
3822,ukutumvira,disobedience
5648,ukuzimu,underworld
3997,ukuzuka,resurrection
1897,ukwaha,armpit
1901,Ukwakira,October
2281,ukwezi,month
2283,ukwezwa,sanctification
5695,ukwibohora,liberation
2644,ukwihana,repentance
2652,ukwikora,automation
2686,ukwizera,belief
3864,ukwubaha,respecting
3879,ukwumvira,obeying
1977,umubabaro,grief
1986,umubaji,carpenter
1997,umubano,co-operation
2007,umubare,number
2017,umubatiza,baptist
2018,umubatizo,baptism
2030,umubembe,leper
2037,umubeshyi,liar
2039,umubi,"bad person"
2043,umubibyi,sower
2045,umubikira,nun
2049,umubiri,body
2051,Umubirigi,"Belgian person"
4710,umubirikira,funnel
2053,umubirizi,"small shrub"
5490,umubitsi,treasurer
5393,umubonano,meeting
2068,umubonobono,"deciduous tree"
2074,umubu,mosquito
2082,umubumbe,planet
2098,umubwiriza,preacher
2103,umubyaza,midwife
2105,umubyeyi,parent
2108,umubyimba,size
2110,umubyinnyi,dancer
2113,umubyizi,"day of working"
2116,umucamanza,judge
2120,umucanga,sand
2121,umucanshuro,"hired person"
2129,umucengezi,insurgent
2131,umuceri,rice
2132,umucikacumu,survivor
2139,umuco,culture
2147,umucukuzi,miner
2155,umucungamari,accountant
2157,umucunguzi,redeemer
2162,umucuranzi,musician
2166,umucuruzi,businessman
2169,umucuzi,blacksmith
2170,umucyo,light
2174,Umudage,"German person"
2176,umudahambana,"uncaring person"
2180,umudaho,ladle
2190,umudari,medal
2211,umudendezo,freedom
2216,umudigi,"swollen belly"
2228,umudiyakoni,deacon
2235,umudogiteri,doctor
5082,umudozi,tailor
2242,umudugararo,riot
2284,umufa,"stock soup"
2286,umufana,fan
2289,Umufaransa,"French person"
2293,Umufarisayo,Pharisee
2294,umufasha,helper
5358,umufatankoni,cowherd
5366,umufilozofe,philosopher
5232,umufiyanse,fiance
2312,umuforomo,nurse
2317,umufuka,bag
5708,umufumba,"Cape Ash"
2319,umufundi,mason
2326,umufunzo,wound
2333,umugabane,division
2337,umugabo,man
4773,umugambanyi,traitor
2344,umugambi,plan
2354,umuganda,"communal work"
2358,Umugande,"Ugandan person"
2361,umuganga,doctor
2362,umugani,proverb
2366,umugano,bamboo
2372,umugaragaro,visibility
2375,umugaragu,"male servant"
4377,umugarura,vein
4357,umugatolika,"Catholic person"
2392,umugayo,blame
5668,umugemo,syllable
2404,umugenzi,traveller
2405,umugenzo,ceremony
5133,umugenzuzi,auditor
2407,umugereka,supplement
2408,umugereka,adverb
5218,Umugereki,"Greek person"
2415,umugezi,river
2417,umugi,"insect egg"
2421,umugina,"termite mound"
5132,umugiraneza,benefactor
2427,umugisha,blessing
5715,umugo,"White thorn "
2438,umugogo,log
4601,umugoma,"labia majora"
2444,umugome,"cruel person"
4442,umugondoro,hypocotyl
2448,umugongo,"back (of body)"
2451,umugore,woman
2456,umugoroba,afternoon
2460,umugorozi,corrector
2464,umugozi,rope
2474,umugurisha,seller
2482,umuguzi,buyer
2486,umugwaneza,"kind person"
2491,umuhago,bag
2503,umuhamya,witness
2504,umuhana,neighbourhood
2505,umuhanda,road
2511,umuhanga,"skilled person"
2514,umuhango,ceremony
2516,umuhannyi,corrector
2518,umuhanuzi,prophet
2519,umuhanzi,musician
2521,umuhari,fox
2522,umuharuro,yard
2524,umuhate,zeal
2525,umuhati,"type of tree"
2528,Umuheburayi,"Hebrew person"
2529,umuheha,pipe
5120,umuhehesi,"lustful person"
2538,umuhemu,"dishonest person"
2544,umuhengeri,squall
2548,umuherekeza,escort
2553,umuherwe,tycoon
4544,umuhezanguni,extremist
2556,umuhezo,privacy
2557,umuhigi,hunter
2558,umuhigo,pledge
2562,Umuhinde,"Indian person"
5283,umuhindiro,rumble
2563,umuhindo,"wet season"
2566,umuhini,"hoe handle"
2569,umuhinzi,farmer
2572,umuhisi,passerby
2574,umuhoberano,hug
2576,umuhogo,throat
2578,Umuholandi,"Dutch person"
2581,umuhondo,yellow
2584,umuhore,flesh
2587,umuhoro,sickle
5345,umuhumetso,sling
2607,umuhungu,boy
2615,umuhuza,mediator
2689,umuja,servant
2705,umujinya,anger
2715,umujura,thief
4378,umujyana,artery
2723,umujyanama,advisor
2726,umujyi,town
2738,umukambwe,"old man"
2746,umukandara,belt
2748,umukandida,candidate
2753,umukanishi,mechanic
2755,umukannyi,tanner
2760,umukara,black
2761,umukarago,verse
2781,umukazana,"daughter in-law"
2784,umukebe,container
2785,umukecuru,"old woman"
2786,umukeka,mat
2792,umukene,"poor person"
5606,umukenke,savanna
2794,umukeno,poverty
2808,umukindo,"palm tree"
2814,umukinnyi,player
2815,umukino,game
2820,umukiranutsi,"righteous person"
2822,umukire,"rich person"
2825,umukiriya,customer
2827,umukiza,saviour
2828,umukoba,whip
2830,umukobwa,girl
2839,umukoloni,colonizer
4368,umukono,signature
2873,umukoresha,employer
2878,umukoro,task
2879,umukoropesho,mop
2890,umukozi,worker
2892,Umukristo,Christian
2896,umukubuzo,broom
2897,umukufi,necklace
2899,umukumbi,"flock of sheep"
2902,umukumirizi,guard
2906,umukundwa,beloved
2910,umukungugu,dust
2911,umukunzi,fiance
2912,umukurambere,patriarch
2929,umukwe,son-in-law
2930,umukwege,wire
2938,umuleti,omelette
2942,umuliyetona,lieutenant
2956,umumarayika,angel
2960,umumaro,use
5623,umumenyi,scholar
2980,umumeshi,launderer
5024,umumisha,artery
3010,umunani,inheritance
3011,umunaniro,tiredness
3013,umunara,tower
3017,umunebwe,"lazy person"
3018,umuneke,"banana (ripe)"
3019,umunezero,happiness
3026,umunkanyari,wrinkle
3032,umunota,"minute (of time)"
3033,umunsi,day
3039,umuntu,person
4695,umununi,sunbird
3041,umunwa,lips
3043,umunya,"person of"
5137,umunyabugeni,artist
4428,umunyabwenge,"wise person"
3050,umunyabyaha,sinner
3054,Umunyakanada,"Canadian person"
3057,Umunyakoreya,"Korean person"
5328,umunyakuri,"honest person"
3062,umunyamaboko,"strong person"
5644,umunyamahane,"rude person"
3070,Umunyamerika,"American person"
3074,umunyamwaga,"harsh person"
3078,umunyana,part
3091,Umunyarwanda,"Rwandan person"
3098,umunyeshuri,student
3099,umunyetorero,"church member"
3100,umunyezamu,watchman
3126,umunyorogoto,earthworm
3885,umunyu,salt
3135,umunyururu,chain
3139,umunzenze,"wild olive"
3163,umupadiri,"Catholic priest"
3164,umupagani,pagan
3170,umupaka,border
3177,umupanga,machete
3193,umupasitori,pastor
3206,umupfakazi,widow
3211,umupfu,dead
3214,umupfuko,purse
3215,umupfumu,"witch doctor"
3228,umupira,ball
3235,umupolisi,policeman
5025,umura,uterus
3262,umuraba,"wave of water"
3263,umurabyo,lightning
3266,umurage,inheritance
4644,umuraguzi,fortune-teller
3271,umurama,"type of tree"
3272,umurambararo,diameter
3273,umurambo,corpse
3274,umuramu,"brother in-law"
3275,umuramukazi,"sister in-law"
3290,umurasire,ray
3293,umurava,determination
3296,umurayiki,layperson
3304,umuremyi,creator
3317,umurezi,educator
3323,umuriko,spoon
3324,umurima,garden
5352,umurimbo,jewelry
3329,umurimo,business
3330,umuringa,brass
4736,umuringa,"bronze (metal)"
3333,umurinzi,guard
3337,umuriri,"noise of crowd"
3338,umuririmbyi,singer
3339,umuriro,fire
3341,umurizo,tail
3346,umurobyi,fisherman
3353,umurongo,line
5170,umurozi,witch
3374,Umurundi,"Burundian person"
3373,umurundi,shin
5214,Umurusi,"Russian person"
3380,umurwa,capital
3382,umurwayi,"sick person"
3383,umurwi,department
3384,umuryango,family
3385,umuryango,doorway
3387,umuryasenge,mosquito
3395,umusabirizi,beggar
3413,umusambanyi,adulterer
3415,umusambi,"grass mat"
3416,umusambi,"crested crane"
3423,umusangwa,"familiar guest"
5441,umusangwa,host
3424,umusaniro,production
3426,umusanzu,contribution
3429,umusaraba,cross
3430,umusarani,toilet
3431,umusare,sailor
5153,umusaruro,harvest
5701,umusave,Markhamia
3439,umusaza,elder
3441,umusazi,"crazy person"
3447,umusego,cushion
3450,umuseke,dawn
5704,umusekera,"large sourplum"
3455,umusemburo,yeast
3457,umusenateri,senator
5023,Umusenyeri,Monsignor
3466,umusenyi,sand
3469,umuserebanya,lizard
3475,umuseso,dawn
3480,umushahara,wage
3499,umusheru,"dark brown goat"
3505,umushinga,project
3509,umushino,"labia minora"
3511,Umushinwa,"Chinese person"
3524,umushoferi,driver
5705,umushubi,"Arabian num-num"
3532,umushumba,shepherd
3545,umushushwe,mouse
3548,umushuti,friend
3573,umushyitsi,guest
3574,umushyitsi,trembling
4523,umushyo,"small knife"
3582,umusifuzi,referee
5600,umusigiti,masjid
3590,umusimbura,replacement
3596,umusinzi,"drunk person"
3597,umusirikare,soldier
5243,umusirimu,chic
5105,umusitari,line
3604,umusizi,poet
3611,umusoda,soldier
4944,umusogwe,legume
3622,umusomyi,reader
3626,umusoresha,"tax collector"
3627,umusoreshwa,"tax payer"
3629,umusoro,tax
3634,umusozi,hill
3635,umusozo,conclusion
3644,umusumari,nail
3646,umusumeno,saw
4616,umusundwe,leech
5304,umusururu,"sorghum beer"
3651,umususu,apprehension
5216,Umusuwisi,"Swiss person"
3655,umuswa,fool
3656,umuswa,termite
5640,umutabazi,rescuer
3667,umutagatifu,saint
3672,umutaka,umbrella
3674,umutako,ornament
3694,umutangizi,beginner
3717,umutasi,spy
3718,umutavu,"very young calf"
3730,umutegetsi,administrator
3733,umutego,trap
3737,umuteja,"green bean"
3741,umutekano,security
3750,umutemeri,"cover for gourd"
3751,umutende,wheel
3761,umutesi,joker
3763,umuteto,affection
3764,umutetsi,cook
3766,umuti,medicine
3767,umutiba,beehive
3771,umutima,heart
3772,umutimanama,conscience
3768,umutingito,earthquake
3776,umutini,"fig tree"
3778,umutobe,juice
5429,umutongero,spell
3789,umutoni,"favourite person"
3799,umutoza,coach
4440,umutsi,tendon
4729,umutubu,"tree frog"
3815,umutuku,red
3829,umutungo,possession
3830,umutungu,tadpole
3834,umutunzi,"rich person"
3836,umuturage,citizen
3837,umuturanyi,neighbour
3849,umututu,crack
3854,umutwara,driver
3856,umutware,chief
3860,umutwaro,burden
3861,umutwe,head
3895,umuvandimwe,relative
3904,umuvuduko,speed
3906,umuvugizi,spokesperson
3908,umuvugo,poem
4647,umuvumba,current
3914,umuvumbi,downpour
3917,umuvumo,curse
3918,umuvumu,"sycamore tree"
3919,umuvundaguro,mess
3925,umuvunyi,ombudsman
5739,umuvure,"wooden bowl"
3928,umuvurungano,chaos
3933,umuvuzi,doctor
3937,umuyaga,wind
3939,Umuyahudi,"Jewish person"
3940,Umuyapani,"Japanese person"
3942,umuyaya,maid
3943,umuyego,movement
5730,Umuyezuwiti,"Jesuit (priest)"
3948,Umuyisilamu,Muslim
3949,umuyoboke,follower
3950,umuyoboro,canal
3952,umuyobozi,leader
3955,Umuyuda,Jew
3959,umuzabibu,grape
3966,umuzamu,watchman
4642,umuze,disease
3969,umuzenguruko,surroundings
3972,umuzi,root
3976,umuziki,music
3980,umuzimu,"ancestral spirit"
3988,umuziranenge,"perfect person"
3998,umuzuko,resurrection
3999,umuzungu,"white person"
1890,umwaga,harshness
1899,umwaka,year
1902,umwaku,"bad luck"
4602,umwakura,nerve
1903,umwambaro,"item of clothing"
1907,umwambi,arrow
1914,umwami,king
1915,umwamikazi,queen
1921,umwana,child
1923,umwanda,dirt
1928,umwanditsi,writer
1929,umwandu,inheritance
1941,umwanya,space
1942,umwanyazina,namespace
1945,umwanzi,enemy
1946,umwanzuro,"final word"
1952,Umwarabu,"Arab person"
1954,umwari,maiden
1955,umwarimu,teacher
1957,umwaro,lakeshore
1960,umwashi,triangle
2258,umwembe,mango
2259,umwenda,cloth
2260,umwenda,debt
2262,umwene,"owner of"
2263,umwenegihugu,citizen
2268,umwera,"white person"
2269,umwera,"dry skin"
2274,umwero,"harvest time"
2275,umweru,white
2279,umwete,interest
4974,umwibone,"proud person"
2625,umwicanyi,murderer
2632,umwiga,learner
2634,umwigannyi,fake
2643,umwigishwa,disciple
4904,umwiherero,retreat
2648,umwijima,darkness
2651,umwikarago,centre
4832,umwiko,trowel
2654,umwimerere,original
2656,umwinjira,"step father"
2658,umwinjiro,entrance
2659,umwinjizo,entrance
2665,umwirabura,"African person"
2670,umwirondoro,description
2671,umwirongi,flute
2676,umwishywa,nephew
2680,umwitozo,practice
2687,umwizera,believer
3142,umwobo,hole
3153,Umwongereza,"English person"
3159,umwotsi,smoke
4728,umwoyo,rectum
3867,umwubatsi,builder
3868,umwuga,art
3873,umwuka,breath
3877,umwumbati,cassava
3882,umwungeri,shepherd
3884,umwungu,pumpkin
3891,umwuzukuru,grandchild
3892,umwuzure,flood
1985,urubaho,board
1998,urubanza,"court case"
2020,urubavu,rib
4329,urubibi,limit
2048,urubingo,"reed (plant)"
2076,urubuga,forum
2087,urubura,"hail stones"
2102,urubyaro,heirs
2112,urubyiruko,youth
2233,urudodo,thread
2299,urufatiro,foundation
2323,urufunguzo,key
2327,urufunzo,"papyrus swamp"
2355,uruganda,factory
2370,urugara,rim
2396,urugendo,journey
2411,urugero,example
3871,urugi,door
2431,urugo,home
2445,urugomo,trouble
2454,urugori,"hair decorations"
2468,uruguma,wound
2489,urugwiro,hospitality
2492,uruhago,bladder
2498,uruhame,public
2506,uruhande,side
2512,uruhanga,forehead
4991,uruhara,baldness
2520,uruhare,place
4902,uruheke,grain
2565,Uruhindu,Hinduism
2567,uruhinja,infant
2580,uruhombo,pipe
2592,uruhu,"animal hide"
2602,uruhumbu,mould
2613,uruhushya,permission
2703,urujijo,mystery
4676,urujwiri,"curly hair"
2719,urujya,coming
2762,urukarakara,"unfired brick"
2800,urukero,saw
2805,urukiko,court
2812,urukingo,vaccine
2818,urukiramende,rectangle
5687,urukoko,"skin on milk"
4615,urukonda,drool
2900,urukumbuzi,nostalgia
2905,urukundo,love
4498,urukungu,weed
2923,urukuta,wall
2927,urukwavu,rabbit
2934,urukweto,shoe
2935,urukwi,firewood
5369,urumambo,stake
2953,urumambo,post
2970,urume,dew
4369,urumeza,goosebumps
4962,urumogi,cannabis
3000,urumuri,light
5346,urunigi,necklace
3086,urunyanya,tomato
3111,urunyo,maggot
3167,urupahu,"large spoon"
3185,urupapuro,page
3212,urupfu,death
3261,urura,intestines
3264,ururabyo,flower
4870,urureri,"umbilical cord"
3327,ururimi,language
3344,ururo,"millet seed"
3408,urusake,rooster
3410,urusaku,noise
4639,urusamagwe,panther
3458,urusenda,"chilli pepper"
3463,urusengero,"church building"
3507,urushinge,needle
3518,urushishi,ant
3535,urushundura,"fishing net"
3550,urushwima,ascites
3563,urushyi,"palm of hand"
3579,urushyungute,whistle
3587,urusika,"interior wall"
4776,urusobe,complexity
3620,urusokozo,comb
3657,urusya,"pubic hair"
3658,urusyo,"grinding stone"
3711,urutare,"large rock"
4494,urutete,kernel
4937,urutezo,perineum
5684,uruti,pillar
3775,urutindo,bridge
4461,urutirigongo,spine
3783,urutoki,finger
5106,urutonde,list
3796,urutoryi,aubergine
3800,urutozi,"pincher ant"
3814,urutugu,shoulder
3832,urutunguru,onion
4390,uruvi,"white hair"
3901,uruvu,chameleon
3944,uruyige,locust
3956,uruyuki,bee
5751,uruyuzi,"pumpkin seed"
3958,uruza,going
3960,uruzabibu,vineyard
3889,uruzi,river
3975,uruziga,circle
5413,uruzingo,"emaciated person"
4633,uruziramire,python
3991,uruzitiro,fence
1895,urwagwa,"sorghum beer"
1917,urwamu,"loud noise"
1926,urwandiko,letter
1932,urwango,hatred
4380,urwano,clavicle
1951,urwara,nail
2256,urwego,ladder
4468,urwembe,razor
5445,urwengero,brewery
2272,urwererane,"bright whiteness"
2624,urwibutso,souvenir
2628,urwicundo,swing
2647,urwijiji,haze
4437,urwikekwe,suspicion
2657,urwinjiriro,entrance
